unit,sex,age,region,year,value
YR,T,Y45,DK,2018,37.1
YR,T,Y46,DK,2018,36.1
YR,T,Y47,DK,2018,35.2
YR,T,Y48,DK,2018,34.2
YR,T,Y49,DK,2018,33.3
YR,T,Y5,DK,2018,76.3
YR,T,Y50,DK,2018,32.4
YR,T,Y51,DK,2018,31.4
YR,T,Y52,DK,2018,30.5
YR,T,Y53,DK,2018,29.6
YR,T,Y54,DK,2018,28.7
YR,T,Y55,DK,2018,27.8
YR,T,Y56,DK,2018,26.9
YR,T,Y57,DK,2018,26.1
YR,T,Y58,DK,2018,25.2
YR,T,Y59,DK,2018,24.3
YR,T,Y6,DK,2018,75.3
YR,T,Y60,DK,2018,23.5
YR,T,Y61,DK,2018,22.7
YR,T,Y62,DK,2018,21.8
YR,T,Y63,DK,2018,21.0
YR,T,Y64,DK,2018,20.2
YR,T,Y65,DK,2018,19.4
YR,T,Y66,DK,2018,18.6
YR,T,Y67,DK,2018,17.9
YR,T,Y68,DK,2018,17.1
YR,T,Y69,DK,2018,16.3
YR,T,Y7,DK,2018,74.3
YR,T,Y70,DK,2018,15.6
YR,T,Y71,DK,2018,14.8
YR,T,Y72,DK,2018,14.1
YR,T,Y73,DK,2018,13.4
YR,T,Y74,DK,2018,12.7
YR,T,Y75,DK,2018,12.0
YR,T,Y76,DK,2018,11.3
YR,T,Y77,DK,2018,10.7
YR,T,Y78,DK,2018,10.0
YR,T,Y79,DK,2018,9.4
YR,T,Y8,DK,2018,73.3
YR,T,Y80,DK,2018,8.8
YR,T,Y81,DK,2018,8.2
YR,T,Y82,DK,2018,7.7
YR,T,Y83,DK,2018,7.2
YR,T,Y84,DK,2018,6.7
YR,T,Y9,DK,2018,72.3
YR,T,Y_GE85,DK,2018,6.2
YR,T,Y_LT1,DK,2018,81.0
YR,F,Y1,DK,2017,82.4
YR,F,Y10,DK,2017,73.4
YR,F,Y11,DK,2017,72.4
YR,F,Y12,DK,2017,71.4
YR,F,Y13,DK,2017,70.5
YR,F,Y14,DK,2017,69.5
YR,F,Y15,DK,2017,68.5
YR,F,Y16,DK,2017,67.5
YR,F,Y17,DK,2017,66.5
YR,F,Y18,DK,2017,65.5
YR,F,Y19,DK,2017,64.5
YR,F,Y2,DK,2017,81.4
YR,F,Y20,DK,2017,63.5
YR,F,Y21,DK,2017,62.5
YR,F,Y22,DK,2017,61.5
YR,F,Y23,DK,2017,60.5
YR,F,Y24,DK,2017,59.5
YR,F,Y25,DK,2017,58.5
YR,F,Y26,DK,2017,57.6
YR,F,Y27,DK,2017,56.6
YR,F,Y28,DK,2017,55.6
YR,F,Y29,DK,2017,54.6
YR,F,Y3,DK,2017,80.4
YR,F,Y30,DK,2017,53.6
YR,F,Y31,DK,2017,52.6
YR,F,Y32,DK,2017,51.6
YR,F,Y33,DK,2017,50.6
YR,F,Y34,DK,2017,49.7
YR,F,Y35,DK,2017,48.7
YR,F,Y36,DK,2017,47.7
YR,F,Y37,DK,2017,46.7
YR,F,Y38,DK,2017,45.7
YR,F,Y39,DK,2017,44.8
YR,F,Y4,DK,2017,79.4
YR,F,Y40,DK,2017,43.8
YR,F,Y41,DK,2017,42.8
YR,F,Y42,DK,2017,41.8
YR,F,Y43,DK,2017,40.9
YR,F,Y44,DK,2017,39.9
YR,F,Y45,DK,2017,38.9
YR,F,Y46,DK,2017,38.0
YR,F,Y47,DK,2017,37.0
YR,F,Y48,DK,2017,36.1
YR,F,Y49,DK,2017,35.1
YR,F,Y5,DK,2017,78.4
YR,F,Y50,DK,2017,34.2
YR,F,Y51,DK,2017,33.2
YR,F,Y52,DK,2017,32.3
YR,F,Y53,DK,2017,31.4
YR,F,Y54,DK,2017,30.5
YR,F,Y55,DK,2017,29.6
YR,F,Y56,DK,2017,28.7
YR,F,Y57,DK,2017,27.8
YR,F,Y58,DK,2017,26.9
YR,F,Y59,DK,2017,26.0
YR,F,Y6,DK,2017,77.4
YR,F,Y60,DK,2017,25.1
YR,F,Y61,DK,2017,24.2
YR,F,Y62,DK,2017,23.4
YR,F,Y63,DK,2017,22.5
YR,F,Y64,DK,2017,21.7
YR,F,Y65,DK,2017,20.8
YR,F,Y66,DK,2017,20.0
YR,F,Y67,DK,2017,19.2
YR,F,Y68,DK,2017,18.4
YR,F,Y69,DK,2017,17.6
YR,F,Y7,DK,2017,76.4
YR,F,Y70,DK,2017,16.8
YR,F,Y71,DK,2017,16.0
YR,F,Y72,DK,2017,15.2
YR,F,Y73,DK,2017,14.5
YR,F,Y74,DK,2017,13.7
YR,F,Y75,DK,2017,13.0
YR,F,Y76,DK,2017,12.3
YR,F,Y77,DK,2017,11.6
YR,F,Y78,DK,2017,10.9
YR,F,Y79,DK,2017,10.2
YR,F,Y8,DK,2017,75.4
YR,F,Y80,DK,2017,9.6
YR,F,Y81,DK,2017,8.9
YR,F,Y82,DK,2017,8.3
YR,F,Y83,DK,2017,7.8
YR,F,Y84,DK,2017,7.3
YR,F,Y9,DK,2017,74.4
YR,F,Y_GE85,DK,2017,6.7
YR,F,Y_LT1,DK,2017,83.1
YR,M,Y1,DK,2017,78.5
YR,M,Y10,DK,2017,69.6
YR,M,Y11,DK,2017,68.6
YR,M,Y12,DK,2017,67.6
YR,M,Y13,DK,2017,66.6
YR,M,Y14,DK,2017,65.6
YR,M,Y15,DK,2017,64.6
YR,M,Y16,DK,2017,63.6
YR,M,Y17,DK,2017,62.6
YR,M,Y18,DK,2017,61.6
YR,M,Y19,DK,2017,60.7
YR,M,Y2,DK,2017,77.5
YR,M,Y20,DK,2017,59.7
YR,M,Y21,DK,2017,58.7
YR,M,Y22,DK,2017,57.7
YR,M,Y23,DK,2017,56.8
YR,M,Y24,DK,2017,55.8
YR,M,Y25,DK,2017,54.8
YR,M,Y26,DK,2017,53.8
YR,M,Y27,DK,2017,52.9
YR,M,Y28,DK,2017,51.9
YR,M,Y29,DK,2017,50.9
YR,M,Y3,DK,2017,76.5
YR,M,Y30,DK,2017,49.9
YR,M,Y31,DK,2017,49.0
YR,M,Y32,DK,2017,48.0
YR,M,Y33,DK,2017,47.0
YR,M,Y34,DK,2017,46.0
YR,M,Y35,DK,2017,45.1
YR,M,Y36,DK,2017,44.1
YR,M,Y37,DK,2017,43.1
YR,M,Y38,DK,2017,42.1
YR,M,Y39,DK,2017,41.2
YR,M,Y4,DK,2017,75.5
YR,M,Y40,DK,2017,40.2
YR,M,Y41,DK,2017,39.3
YR,M,Y42,DK,2017,38.3
YR,M,Y43,DK,2017,37.4
YR,M,Y44,DK,2017,36.4
YR,M,Y45,DK,2017,35.5
YR,M,Y46,DK,2017,34.5
YR,M,Y47,DK,2017,33.6
YR,M,Y48,DK,2017,32.7
YR,M,Y49,DK,2017,31.7
YR,M,Y5,DK,2017,74.6
YR,M,Y50,DK,2017,30.8
YR,M,Y51,DK,2017,29.9
YR,M,Y52,DK,2017,29.0
YR,M,Y53,DK,2017,28.1
YR,M,Y54,DK,2017,27.2
YR,M,Y55,DK,2017,26.4
YR,M,Y56,DK,2017,25.5
YR,M,Y57,DK,2017,24.6
YR,M,Y58,DK,2017,23.8
YR,M,Y59,DK,2017,23.0
YR,M,Y6,DK,2017,73.6
YR,M,Y60,DK,2017,22.1
YR,M,Y61,DK,2017,21.3
YR,M,Y62,DK,2017,20.5
YR,M,Y63,DK,2017,19.8
YR,M,Y64,DK,2017,19.0
YR,M,Y65,DK,2017,18.2
YR,M,Y66,DK,2017,17.5
YR,M,Y67,DK,2017,16.7
YR,M,Y68,DK,2017,16.0
YR,M,Y69,DK,2017,15.2
YR,M,Y7,DK,2017,72.6
YR,M,Y70,DK,2017,14.5
YR,M,Y71,DK,2017,13.8
YR,M,Y72,DK,2017,13.1
YR,M,Y73,DK,2017,12.5
YR,M,Y74,DK,2017,11.8
YR,M,Y75,DK,2017,11.2
YR,M,Y76,DK,2017,10.5
YR,M,Y77,DK,2017,9.9
YR,M,Y78,DK,2017,9.3
YR,M,Y79,DK,2017,8.7
YR,M,Y8,DK,2017,71.6
YR,M,Y80,DK,2017,8.1
YR,M,Y81,DK,2017,7.6
YR,M,Y82,DK,2017,7.1
YR,M,Y83,DK,2017,6.6
YR,M,Y84,DK,2017,6.2
YR,M,Y9,DK,2017,70.6
YR,M,Y_GE85,DK,2017,5.7
YR,M,Y_LT1,DK,2017,79.2
YR,T,Y1,DK,2017,80.5
YR,T,Y10,DK,2017,71.5
YR,T,Y11,DK,2017,70.5
YR,T,Y12,DK,2017,69.5
YR,T,Y13,DK,2017,68.5
YR,T,Y14,DK,2017,67.5
YR,T,Y15,DK,2017,66.5
YR,T,Y16,DK,2017,65.5
YR,T,Y17,DK,2017,64.6
YR,T,Y18,DK,2017,63.6
YR,T,Y19,DK,2017,62.6
YR,T,Y2,DK,2017,79.5
YR,T,Y20,DK,2017,61.6
YR,T,Y21,DK,2017,60.6
YR,T,Y22,DK,2017,59.6
YR,T,Y23,DK,2017,58.7
YR,T,Y24,DK,2017,57.7
YR,T,Y25,DK,2017,56.7
YR,T,Y26,DK,2017,55.7
YR,T,Y27,DK,2017,54.7
YR,T,Y28,DK,2017,53.7
YR,T,Y29,DK,2017,52.8
YR,T,Y3,DK,2017,78.5
YR,T,Y30,DK,2017,51.8
YR,T,Y31,DK,2017,50.8
YR,T,Y32,DK,2017,49.8
YR,T,Y33,DK,2017,48.8
YR,T,Y34,DK,2017,47.9
YR,T,Y35,DK,2017,46.9
YR,T,Y36,DK,2017,45.9
YR,T,Y37,DK,2017,44.9
YR,T,Y38,DK,2017,44.0
YR,T,Y39,DK,2017,43.0
YR,T,Y4,DK,2017,77.5
YR,T,Y40,DK,2017,42.0
YR,T,Y41,DK,2017,41.1
YR,T,Y42,DK,2017,40.1
YR,T,Y43,DK,2017,39.1
YR,T,Y44,DK,2017,38.2
YR,T,Y45,DK,2017,37.2
YR,T,Y46,DK,2017,36.3
YR,T,Y47,DK,2017,35.3
YR,T,Y48,DK,2017,34.4
YR,T,Y49,DK,2017,33.5
YR,T,Y5,DK,2017,76.5
YR,T,Y50,DK,2017,32.5
YR,T,Y51,DK,2017,31.6
YR,T,Y52,DK,2017,30.7
YR,T,Y53,DK,2017,29.8
YR,T,Y54,DK,2017,28.9
YR,T,Y55,DK,2017,28.0
YR,T,Y56,DK,2017,27.1
YR,T,Y57,DK,2017,26.2
YR,T,Y58,DK,2017,25.4
YR,T,Y59,DK,2017,24.5
YR,T,Y6,DK,2017,75.5
YR,T,Y60,DK,2017,23.7
YR,T,Y61,DK,2017,22.8
YR,T,Y62,DK,2017,22.0
YR,T,Y63,DK,2017,21.2
YR,T,Y64,DK,2017,20.4
YR,T,Y65,DK,2017,19.6
YR,T,Y66,DK,2017,18.8
YR,T,Y67,DK,2017,18.0
YR,T,Y68,DK,2017,17.2
YR,T,Y69,DK,2017,16.5
YR,T,Y7,DK,2017,74.5
YR,T,Y70,DK,2017,15.7
YR,T,Y71,DK,2017,15.0
YR,T,Y72,DK,2017,14.3
YR,T,Y73,DK,2017,13.5
YR,T,Y74,DK,2017,12.9
YR,T,Y75,DK,2017,12.2
YR,T,Y76,DK,2017,11.5
YR,T,Y77,DK,2017,10.8
YR,T,Y78,DK,2017,10.2
YR,T,Y79,DK,2017,9.6
YR,T,Y8,DK,2017,73.5
YR,T,Y80,DK,2017,9.0
YR,T,Y81,DK,2017,8.4
YR,T,Y82,DK,2017,7.8
YR,T,Y83,DK,2017,7.3
YR,T,Y84,DK,2017,6.8
YR,T,Y9,DK,2017,72.5
YR,T,Y_GE85,DK,2017,6.4
YR,T,Y_LT1,DK,2017,81.1
YR,F,Y1,DK,2016,82.0
YR,F,Y10,DK,2016,73.1
YR,F,Y11,DK,2016,72.1
YR,F,Y12,DK,2016,71.1
YR,F,Y13,DK,2016,70.1
YR,F,Y14,DK,2016,69.1
YR,F,Y15,DK,2016,68.1
YR,F,Y16,DK,2016,67.1
YR,F,Y17,DK,2016,66.2
YR,F,Y18,DK,2016,65.2
YR,F,Y19,DK,2016,64.2
YR,F,Y2,DK,2016,81.1
YR,F,Y20,DK,2016,63.2
YR,F,Y21,DK,2016,62.2
YR,F,Y22,DK,2016,61.2
YR,F,Y23,DK,2016,60.2
YR,F,Y24,DK,2016,59.3
YR,F,Y25,DK,2016,58.3
YR,F,Y26,DK,2016,57.3
YR,F,Y27,DK,2016,56.3
YR,F,Y28,DK,2016,55.3
YR,F,Y29,DK,2016,54.3
YR,F,Y3,DK,2016,80.1
YR,F,Y30,DK,2016,53.3
YR,F,Y31,DK,2016,52.4
YR,F,Y32,DK,2016,51.4
YR,F,Y33,DK,2016,50.4
YR,F,Y34,DK,2016,49.4
YR,F,Y35,DK,2016,48.4
YR,F,Y36,DK,2016,47.4
YR,F,Y37,DK,2016,46.5
YR,F,Y38,DK,2016,45.5
YR,F,Y39,DK,2016,44.5
YR,F,Y4,DK,2016,79.1
YR,F,Y40,DK,2016,43.5
YR,F,Y41,DK,2016,42.6
YR,F,Y42,DK,2016,41.6
YR,F,Y43,DK,2016,40.6
YR,F,Y44,DK,2016,39.7
YR,F,Y45,DK,2016,38.7
YR,F,Y46,DK,2016,37.7
YR,F,Y47,DK,2016,36.8
YR,F,Y48,DK,2016,35.8
YR,F,Y49,DK,2016,34.9
YR,F,Y5,DK,2016,78.1
YR,F,Y50,DK,2016,33.9
YR,F,Y51,DK,2016,33.0
YR,F,Y52,DK,2016,32.1
YR,F,Y53,DK,2016,31.2
YR,F,Y54,DK,2016,30.3
YR,F,Y55,DK,2016,29.4
YR,F,Y56,DK,2016,28.5
YR,F,Y57,DK,2016,27.6
YR,F,Y58,DK,2016,26.7
YR,F,Y59,DK,2016,25.8
YR,F,Y6,DK,2016,77.1
YR,F,Y60,DK,2016,24.9
YR,F,Y61,DK,2016,24.1
YR,F,Y62,DK,2016,23.2
YR,F,Y63,DK,2016,22.4
YR,F,Y64,DK,2016,21.6
YR,F,Y65,DK,2016,20.8
YR,F,Y66,DK,2016,20.0
YR,F,Y67,DK,2016,19.1
YR,F,Y68,DK,2016,18.3
YR,F,Y69,DK,2016,17.5
YR,F,Y7,DK,2016,76.1
YR,F,Y70,DK,2016,16.7
YR,F,Y71,DK,2016,16.0
YR,F,Y72,DK,2016,15.2
YR,F,Y73,DK,2016,14.5
YR,F,Y74,DK,2016,13.7
YR,F,Y75,DK,2016,13.0
YR,F,Y76,DK,2016,12.3
YR,F,Y77,DK,2016,11.6
YR,F,Y78,DK,2016,10.9
YR,F,Y79,DK,2016,10.3
YR,F,Y8,DK,2016,75.1
YR,F,Y80,DK,2016,9.6
YR,F,Y81,DK,2016,9.0
YR,F,Y82,DK,2016,8.4
YR,F,Y83,DK,2016,7.9
YR,F,Y84,DK,2016,7.4
YR,F,Y9,DK,2016,74.1
YR,F,Y_GE85,DK,2016,6.9
YR,F,Y_LT1,DK,2016,82.8
YR,M,Y1,DK,2016,78.3
YR,M,Y10,DK,2016,69.4
YR,M,Y11,DK,2016,68.4
YR,M,Y12,DK,2016,67.4
YR,M,Y13,DK,2016,66.4
YR,M,Y14,DK,2016,65.4
YR,M,Y15,DK,2016,64.4
YR,M,Y16,DK,2016,63.4
YR,M,Y17,DK,2016,62.4
YR,M,Y18,DK,2016,61.4
YR,M,Y19,DK,2016,60.5
YR,M,Y2,DK,2016,77.3
YR,M,Y20,DK,2016,59.5
YR,M,Y21,DK,2016,58.5
YR,M,Y22,DK,2016,57.5
YR,M,Y23,DK,2016,56.5
YR,M,Y24,DK,2016,55.6
YR,M,Y25,DK,2016,54.6
YR,M,Y26,DK,2016,53.6
YR,M,Y27,DK,2016,52.7
YR,M,Y28,DK,2016,51.7
YR,M,Y29,DK,2016,50.7
YR,M,Y3,DK,2016,76.3
YR,M,Y30,DK,2016,49.7
YR,M,Y31,DK,2016,48.8
YR,M,Y32,DK,2016,47.8
YR,M,Y33,DK,2016,46.8
YR,M,Y34,DK,2016,45.8
YR,M,Y35,DK,2016,44.9
YR,M,Y36,DK,2016,43.9
YR,M,Y37,DK,2016,42.9
YR,M,Y38,DK,2016,42.0
YR,M,Y39,DK,2016,41.0
YR,M,Y4,DK,2016,75.4
YR,M,Y40,DK,2016,40.1
YR,M,Y41,DK,2016,39.1
YR,M,Y42,DK,2016,38.1
YR,M,Y43,DK,2016,37.2
YR,M,Y44,DK,2016,36.2
YR,M,Y45,DK,2016,35.3
YR,M,Y46,DK,2016,34.4
YR,M,Y47,DK,2016,33.4
YR,M,Y48,DK,2016,32.5
YR,M,Y49,DK,2016,31.6
YR,M,Y5,DK,2016,74.4
YR,M,Y50,DK,2016,30.7
YR,M,Y51,DK,2016,29.8
YR,M,Y52,DK,2016,28.9
YR,M,Y53,DK,2016,28.0
YR,M,Y54,DK,2016,27.1
YR,M,Y55,DK,2016,26.2
YR,M,Y56,DK,2016,25.4
YR,M,Y57,DK,2016,24.5
YR,M,Y58,DK,2016,23.7
YR,M,Y59,DK,2016,22.9
YR,M,Y6,DK,2016,73.4
YR,M,Y60,DK,2016,22.1
YR,M,Y61,DK,2016,21.3
YR,M,Y62,DK,2016,20.5
YR,M,Y63,DK,2016,19.7
YR,M,Y64,DK,2016,18.9
YR,M,Y65,DK,2016,18.2
YR,M,Y66,DK,2016,17.5
YR,M,Y67,DK,2016,16.7
YR,M,Y68,DK,2016,16.0
YR,M,Y69,DK,2016,15.3
YR,M,Y7,DK,2016,72.4
YR,M,Y70,DK,2016,14.5
YR,M,Y71,DK,2016,13.8
YR,M,Y72,DK,2016,13.2
YR,M,Y73,DK,2016,12.5
YR,M,Y74,DK,2016,11.8
YR,M,Y75,DK,2016,11.2
YR,M,Y76,DK,2016,10.5
YR,M,Y77,DK,2016,9.9
YR,M,Y78,DK,2016,9.3
YR,M,Y79,DK,2016,8.7
YR,M,Y8,DK,2016,71.4
YR,M,Y80,DK,2016,8.2
YR,M,Y81,DK,2016,7.6
YR,M,Y82,DK,2016,7.1
YR,M,Y83,DK,2016,6.7
YR,M,Y84,DK,2016,6.2
YR,M,Y9,DK,2016,70.4
YR,M,Y_GE85,DK,2016,5.8
YR,M,Y_LT1,DK,2016,79.0
YR,T,Y1,DK,2016,80.2
YR,T,Y10,DK,2016,71.3
YR,T,Y11,DK,2016,70.3
YR,T,Y12,DK,2016,69.3
YR,T,Y13,DK,2016,68.3
YR,T,Y14,DK,2016,67.3
YR,T,Y15,DK,2016,66.3
YR,T,Y16,DK,2016,65.3
YR,T,Y17,DK,2016,64.3
YR,T,Y18,DK,2016,63.3
YR,T,Y19,DK,2016,62.3
YR,T,Y2,DK,2016,79.2
YR,T,Y20,DK,2016,61.3
YR,T,Y21,DK,2016,60.4
YR,T,Y22,DK,2016,59.4
YR,T,Y23,DK,2016,58.4
YR,T,Y24,DK,2016,57.4
YR,T,Y25,DK,2016,56.5
YR,T,Y26,DK,2016,55.5
YR,T,Y27,DK,2016,54.5
YR,T,Y28,DK,2016,53.5
YR,T,Y29,DK,2016,52.5
YR,T,Y3,DK,2016,78.2
YR,T,Y30,DK,2016,51.6
YR,T,Y31,DK,2016,50.6
YR,T,Y32,DK,2016,49.6
YR,T,Y33,DK,2016,48.6
YR,T,Y34,DK,2016,47.6
YR,T,Y35,DK,2016,46.7
YR,T,Y36,DK,2016,45.7
YR,T,Y37,DK,2016,44.7
YR,T,Y38,DK,2016,43.8
YR,T,Y39,DK,2016,42.8
YR,T,Y4,DK,2016,77.2
YR,T,Y40,DK,2016,41.8
YR,T,Y41,DK,2016,40.9
YR,T,Y42,DK,2016,39.9
YR,T,Y43,DK,2016,38.9
YR,T,Y44,DK,2016,38.0
YR,T,Y45,DK,2016,37.0
YR,T,Y46,DK,2016,36.1
YR,T,Y47,DK,2016,35.1
YR,T,Y48,DK,2016,34.2
YR,T,Y49,DK,2016,33.3
YR,T,Y5,DK,2016,76.2
YR,T,Y50,DK,2016,32.4
YR,T,Y51,DK,2016,31.4
YR,T,Y52,DK,2016,30.5
YR,T,Y53,DK,2016,29.6
YR,T,Y54,DK,2016,28.7
YR,T,Y55,DK,2016,27.8
YR,T,Y56,DK,2016,27.0
YR,T,Y57,DK,2016,26.1
YR,T,Y58,DK,2016,25.2
YR,T,Y59,DK,2016,24.4
YR,T,Y6,DK,2016,75.3
YR,T,Y60,DK,2016,23.6
YR,T,Y61,DK,2016,22.7
YR,T,Y62,DK,2016,21.9
YR,T,Y63,DK,2016,21.1
YR,T,Y64,DK,2016,20.3
YR,T,Y65,DK,2016,19.5
YR,T,Y66,DK,2016,18.8
YR,T,Y67,DK,2016,18.0
YR,T,Y68,DK,2016,17.2
YR,T,Y69,DK,2016,16.5
YR,T,Y7,DK,2016,74.3
YR,T,Y70,DK,2016,15.7
YR,T,Y71,DK,2016,15.0
YR,T,Y72,DK,2016,14.3
YR,T,Y73,DK,2016,13.6
YR,T,Y74,DK,2016,12.9
YR,T,Y75,DK,2016,12.2
YR,T,Y76,DK,2016,11.5
YR,T,Y77,DK,2016,10.9
YR,T,Y78,DK,2016,10.2
YR,T,Y79,DK,2016,9.6
YR,T,Y8,DK,2016,73.3
YR,T,Y80,DK,2016,9.0
YR,T,Y81,DK,2016,8.5
YR,T,Y82,DK,2016,7.9
YR,T,Y83,DK,2016,7.4
YR,T,Y84,DK,2016,6.9
YR,T,Y9,DK,2016,72.3
YR,T,Y_GE85,DK,2016,6.5
YR,T,Y_LT1,DK,2016,80.9
YR,F,Y1,DK,2015,82.0
YR,F,Y10,DK,2015,73.1
YR,F,Y11,DK,2015,72.1
YR,F,Y12,DK,2015,71.1
YR,F,Y13,DK,2015,70.1
YR,F,Y14,DK,2015,69.1
YR,F,Y15,DK,2015,68.1
YR,F,Y16,DK,2015,67.1
YR,F,Y17,DK,2015,66.1
YR,F,Y18,DK,2015,65.1
YR,F,Y19,DK,2015,64.1
YR,F,Y2,DK,2015,81.0
YR,F,Y20,DK,2015,63.1
YR,F,Y21,DK,2015,62.2
YR,F,Y22,DK,2015,61.2
YR,F,Y23,DK,2015,60.2
YR,F,Y24,DK,2015,59.2
YR,F,Y25,DK,2015,58.2
YR,F,Y26,DK,2015,57.2
YR,F,Y27,DK,2015,56.2
YR,F,Y28,DK,2015,55.2
YR,F,Y29,DK,2015,54.2
YR,F,Y3,DK,2015,80.0
YR,F,Y30,DK,2015,53.2
YR,F,Y31,DK,2015,52.3
YR,F,Y32,DK,2015,51.3
YR,F,Y33,DK,2015,50.3
YR,F,Y34,DK,2015,49.3
YR,F,Y35,DK,2015,48.3
YR,F,Y36,DK,2015,47.3
YR,F,Y37,DK,2015,46.4
YR,F,Y38,DK,2015,45.4
YR,F,Y39,DK,2015,44.4
YR,F,Y4,DK,2015,79.0
YR,F,Y40,DK,2015,43.4
YR,F,Y41,DK,2015,42.5
YR,F,Y42,DK,2015,41.5
YR,F,Y43,DK,2015,40.5
YR,F,Y44,DK,2015,39.6
YR,F,Y45,DK,2015,38.6
YR,F,Y46,DK,2015,37.6
YR,F,Y47,DK,2015,36.7
YR,F,Y48,DK,2015,35.7
YR,F,Y49,DK,2015,34.8
YR,F,Y5,DK,2015,78.1
YR,F,Y50,DK,2015,33.8
YR,F,Y51,DK,2015,32.9
YR,F,Y52,DK,2015,32.0
YR,F,Y53,DK,2015,31.1
YR,F,Y54,DK,2015,30.1
YR,F,Y55,DK,2015,29.3
YR,F,Y56,DK,2015,28.4
YR,F,Y57,DK,2015,27.5
YR,F,Y58,DK,2015,26.6
YR,F,Y59,DK,2015,25.7
YR,F,Y6,DK,2015,77.1
YR,F,Y60,DK,2015,24.9
YR,F,Y61,DK,2015,24.0
YR,F,Y62,DK,2015,23.2
YR,F,Y63,DK,2015,22.3
YR,F,Y64,DK,2015,21.5
YR,F,Y65,DK,2015,20.7
YR,F,Y66,DK,2015,19.9
YR,F,Y67,DK,2015,19.1
YR,F,Y68,DK,2015,18.3
YR,F,Y69,DK,2015,17.4
YR,F,Y7,DK,2015,76.1
YR,F,Y70,DK,2015,16.7
YR,F,Y71,DK,2015,15.9
YR,F,Y72,DK,2015,15.1
YR,F,Y73,DK,2015,14.4
YR,F,Y74,DK,2015,13.7
YR,F,Y75,DK,2015,12.9
YR,F,Y76,DK,2015,12.2
YR,F,Y77,DK,2015,11.5
YR,F,Y78,DK,2015,10.8
YR,F,Y79,DK,2015,10.2
YR,F,Y8,DK,2015,75.1
YR,F,Y80,DK,2015,9.5
YR,F,Y81,DK,2015,9.0
YR,F,Y82,DK,2015,8.4
YR,F,Y83,DK,2015,7.8
YR,F,Y84,DK,2015,7.3
YR,F,Y9,DK,2015,74.1
YR,F,Y_GE85,DK,2015,6.8
YR,F,Y_LT1,DK,2015,82.7
YR,M,Y1,DK,2015,78.1
YR,M,Y10,DK,2015,69.2
YR,M,Y11,DK,2015,68.2
YR,M,Y12,DK,2015,67.2
YR,M,Y13,DK,2015,66.2
YR,M,Y14,DK,2015,65.2
YR,M,Y15,DK,2015,64.2
YR,M,Y16,DK,2015,63.2
YR,M,Y17,DK,2015,62.2
YR,M,Y18,DK,2015,61.3
YR,M,Y19,DK,2015,60.3
YR,M,Y2,DK,2015,77.2
YR,M,Y20,DK,2015,59.3
YR,M,Y21,DK,2015,58.3
YR,M,Y22,DK,2015,57.3
YR,M,Y23,DK,2015,56.4
YR,M,Y24,DK,2015,55.4
YR,M,Y25,DK,2015,54.4
YR,M,Y26,DK,2015,53.4
YR,M,Y27,DK,2015,52.5
YR,M,Y28,DK,2015,51.5
YR,M,Y29,DK,2015,50.5
YR,M,Y3,DK,2015,76.2
YR,M,Y30,DK,2015,49.5
YR,M,Y31,DK,2015,48.6
YR,M,Y32,DK,2015,47.6
YR,M,Y33,DK,2015,46.6
YR,M,Y34,DK,2015,45.6
YR,M,Y35,DK,2015,44.7
YR,M,Y36,DK,2015,43.7
YR,M,Y37,DK,2015,42.7
YR,M,Y38,DK,2015,41.8
YR,M,Y39,DK,2015,40.8
YR,M,Y4,DK,2015,75.2
YR,M,Y40,DK,2015,39.8
YR,M,Y41,DK,2015,38.9
YR,M,Y42,DK,2015,37.9
YR,M,Y43,DK,2015,37.0
YR,M,Y44,DK,2015,36.0
YR,M,Y45,DK,2015,35.1
YR,M,Y46,DK,2015,34.2
YR,M,Y47,DK,2015,33.2
YR,M,Y48,DK,2015,32.3
YR,M,Y49,DK,2015,31.4
YR,M,Y5,DK,2015,74.2
YR,M,Y50,DK,2015,30.5
YR,M,Y51,DK,2015,29.6
YR,M,Y52,DK,2015,28.7
YR,M,Y53,DK,2015,27.8
YR,M,Y54,DK,2015,26.9
YR,M,Y55,DK,2015,26.1
YR,M,Y56,DK,2015,25.2
YR,M,Y57,DK,2015,24.4
YR,M,Y58,DK,2015,23.5
YR,M,Y59,DK,2015,22.7
YR,M,Y6,DK,2015,73.2
YR,M,Y60,DK,2015,21.9
YR,M,Y61,DK,2015,21.1
YR,M,Y62,DK,2015,20.3
YR,M,Y63,DK,2015,19.6
YR,M,Y64,DK,2015,18.8
YR,M,Y65,DK,2015,18.0
YR,M,Y66,DK,2015,17.3
YR,M,Y67,DK,2015,16.5
YR,M,Y68,DK,2015,15.8
YR,M,Y69,DK,2015,15.0
YR,M,Y7,DK,2015,72.2
YR,M,Y70,DK,2015,14.3
YR,M,Y71,DK,2015,13.6
YR,M,Y72,DK,2015,13.0
YR,M,Y73,DK,2015,12.3
YR,M,Y74,DK,2015,11.6
YR,M,Y75,DK,2015,11.0
YR,M,Y76,DK,2015,10.4
YR,M,Y77,DK,2015,9.7
YR,M,Y78,DK,2015,9.1
YR,M,Y79,DK,2015,8.6
YR,M,Y8,DK,2015,71.2
YR,M,Y80,DK,2015,8.0
YR,M,Y81,DK,2015,7.5
YR,M,Y82,DK,2015,7.0
YR,M,Y83,DK,2015,6.5
YR,M,Y84,DK,2015,6.1
YR,M,Y9,DK,2015,70.2
